3:224.66090393066406,97.35687255859375,234.76715087890625,90.61936950683594,221.2921600341797,90.61936950683594,258.348388671875,97.35687255859375,228.02964782714844,97.35687255859375,278.5609130859375,147.8881378173828,211.18589782714844,144.51937866210938,275.192138671875,211.89437866210938,194.34214782714844,211.89437866210938,228.02964782714844,195.05062866210938,234.76715087890625,188.31314086914062,261.7171630859375,265.79437255859375,217.92340087890625,265.79437255859375,285.29840087890625,380.3318786621094,197.71090698242188,380.3318786621094,315.61712646484375,488.1318359375,174.12965393066406,488.1318359375	1:495.4471435546875,213.4493865966797,503.38092041015625,205.5155792236328,490.15789794921875,205.5155792236328,513.9593505859375,208.16018676757812,476.9349060058594,208.16018676757812,527.182373046875,255.76303100585938,463.7119140625,247.8292236328125,532.4715576171875,329.8119201660156,463.7119140625,303.3658752441406,508.670166015625,290.1428527832031,492.8025207519531,261.05224609375,500.736328125,335.10113525390625,458.42266845703125,332.4565124511719,556.2730102539062,393.2823791503906,416.1090393066406,366.83636474609375,558.9176025390625,472.6204528808594,400.2414245605469,443.52984619140625	2:703.0371704101562,131.1283416748047,708.513427734375,125.65210723876953,697.5609130859375,125.65210723876953,719.4658813476562,125.65210723876953,697.5609130859375,128.39022827148438,713.9896240234375,169.46197509765625,689.3465576171875,169.46197509765625,694.8228149414062,213.27183532714844,681.1322021484375,216.00994873046875,719.4658813476562,259.81982421875,694.8228149414062,257.0816955566406,719.4658813476562,259.81982421875,697.5609130859375,262.55792236328125,555.1788940429688,106.48529052734375,689.3465576171875,339.2252197265625,716.727783203125,388.51129150390625,683.870361328125,407.6781005859375	
3:225.80865478515625,100.72562408447266,232.546142578125,90.61936950683594,222.43991088867188,90.61936950683594,256.1274108886719,97.35687255859375,229.17739868164062,100.72562408447266,279.7086181640625,147.8881378173828,212.33364868164062,144.51937866210938,272.97113037109375,211.89437866210938,195.48989868164062,211.89437866210938,232.546142578125,195.05062866210938,235.91488647460938,188.31314086914062,262.8648986816406,265.79437255859375,215.702392578125,262.4256286621094,283.077392578125,380.3318786621094,198.858642578125,380.3318786621094,316.764892578125,491.5005798339844,175.27740478515625,488.1318359375	1:497.54296875,208.73101806640625,505.52691650390625,200.7470703125,489.55902099609375,200.7470703125,513.5108642578125,206.0697021484375,478.91375732421875,206.0697021484375,526.8174438476562,251.31202697753906,462.9459228515625,245.98939514160156,534.8013916015625,325.82879638671875,460.28460693359375,307.1995849609375,508.188232421875,280.58648681640625,492.2203369140625,261.957275390625,500.20428466796875,333.812744140625,457.623291015625,331.15142822265625,556.0918579101562,395.02294921875,417.70355224609375,368.4097900390625,558.753173828125,472.20098876953125,399.0743713378906,442.92657470703125	2:703.2405395507812,130.93316650390625,708.7457885742188,125.42790985107422,697.7352905273438,125.42790985107422,717.003662109375,125.42790985107422,697.7352905273438,128.1805419921875,714.2510986328125,169.46994018554688,689.4774169921875,169.46994018554688,692.2300415039062,210.75930786132812,681.2195434570312,216.26458740234375,719.75634765625,260.3066101074219,694.982666015625,257.553955078125,719.75634765625,257.553955078125,697.7352905273438,260.3066101074219,554.5987548828125,106.15953063964844,689.4774169921875,340.13275146484375,708.7457885742188,389.67999267578125,683.97216796875,408.9483642578125	
3:226.0223388671875,100.72562408447266,232.75982666015625,93.98812103271484,222.65359497070312,90.61936950683594,256.3410949707031,97.35687255859375,229.39108276367188,100.72562408447266,279.92230224609375,147.8881378173828,212.54733276367188,144.51937866210938,273.184814453125,211.89437866210938,195.70358276367188,211.89437866210938,232.75982666015625,195.05062866210938,236.12857055664062,188.31314086914062,263.0785827636719,265.79437255859375,215.91607666015625,262.4256286621094,283.29107666015625,380.3318786621094,199.07232666015625,380.3318786621094,313.60980224609375,488.1318359375,175.4910888671875,488.1318359375	1:500.513671875,204.3597412109375,505.8636474609375,199.009765625,492.48876953125,199.009765625,513.8886108398438,201.68475341796875,479.11383056640625,201.68475341796875,527.2634887695312,249.83441162109375,463.06396484375,244.48446655273438,535.2884521484375,322.0589599609375,460.38897705078125,306.0090637207031,505.8636474609375,271.2342834472656,492.48876953125,257.859375,500.513671875,332.7588806152344,457.7139892578125,330.0838928222656,556.6882934570312,394.283447265625,417.5892333984375,367.5336608886719,556.6882934570312,471.8579406738281,398.8643493652344,442.4331359863281	2:703.267578125,131.7139892578125,708.7489013671875,123.49192810058594,697.7861328125,126.23260498046875,716.9710083007812,126.23260498046875,697.7861328125,128.97329711914062,714.2302856445312,170.08364868164062,689.5640869140625,170.08364868164062,692.3048095703125,211.19400024414062,681.342041015625,216.6753692626953,719.711669921875,260.52642822265625,695.0454711914062,257.78570556640625,719.711669921875,260.52642822265625,697.7861328125,260.52642822265625,555.270263671875,107.04778289794922,689.5640869140625,340.0063781738281,716.9710083007812,389.33880615234375,684.0827026367188,408.52362060546875	
3:226.0355987548828,100.72562408447266,236.141845703125,93.98812103271484,222.66685485839844,90.61936950683594,256.3543701171875,97.35687255859375,229.4043426513672,100.72562408447266,279.93560791015625,147.8881378173828,212.5605926513672,144.51937866210938,273.1981201171875,211.89437866210938,195.7168426513672,211.89437866210938,229.4043426513672,195.05062866210938,239.51060485839844,188.31314086914062,263.09185791015625,265.79437255859375,215.92935180664062,262.4256286621094,283.3043518066406,380.3318786621094,199.08560180664062,380.3318786621094,316.9918212890625,488.1318359375,175.5043487548828,488.1318359375	1:501.2968444824219,203.36520385742188,509.54339599609375,195.11865234375,493.05029296875,195.11865234375,517.7899169921875,197.86749267578125,482.05487060546875,197.86749267578125,528.7853393554688,247.34683227539062,465.561767578125,239.10028076171875,539.78076171875,316.068115234375,460.0640563964844,294.0773010253906,515.0411376953125,280.33306884765625,493.05029296875,261.0910949707031,501.2968444824219,327.06353759765625,460.0640563964844,321.5658264160156,556.2738647460938,395.7848205566406,418.831298828125,368.29632568359375,559.022705078125,470.0038146972656,399.5893249511719,445.26416015625	2:703.3121948242188,131.45852661132812,708.8135986328125,125.95716857910156,697.8108520507812,125.95716857910156,717.0656127929688,125.95716857910156,697.8108520507812,128.70785522460938,714.31494140625,169.968017578125,689.558837890625,169.968017578125,692.3095092773438,211.22817993164062,681.3067626953125,216.7295379638672,719.8162841796875,260.7403869628906,695.0601806640625,257.9897155761719,719.8162841796875,260.7403869628906,697.8108520507812,260.7403869628906,554.7755737304688,106.70242309570312,689.558837890625,340.51007080078125,717.0656127929688,390.02227783203125,684.0574951171875,409.2769775390625	
3:225.96595764160156,100.72562408447266,236.07220458984375,93.98812103271484,222.5972137451172,90.61936950683594,256.28472900390625,97.35687255859375,229.33470153808594,100.72562408447266,276.4971923828125,147.8881378173828,212.49095153808594,144.51937866210938,273.12847900390625,211.89437866210938,195.64720153808594,211.89437866210938,229.33470153808594,195.05062866210938,239.4409637451172,188.31314086914062,263.022216796875,265.79437255859375,215.85971069335938,262.4256286621094,283.2347106933594,380.3318786621094,199.01596069335938,380.3318786621094,316.92218017578125,488.1318359375,172.0659637451172,488.1318359375	1:501.62042236328125,198.0465087890625,509.92962646484375,189.73733520507812,496.08099365234375,189.73733520507812,518.2388305664062,195.2767791748047,482.23236083984375,195.2767791748047,532.0874633789062,245.13189697265625,465.6139831542969,239.5924072265625,540.3966064453125,314.3750915527344,465.6139831542969,294.98699951171875,512.6993408203125,270.0594482421875,498.8507080078125,247.901611328125,504.39019775390625,325.4539794921875,462.84423828125,319.91455078125,557.0150146484375,397.4668884277344,418.52862548828125,366.9999084472656,557.0150146484375,469.4798278808594,401.9102478027344,444.5522766113281	2:702.9384155273438,132.1845245361328,708.4094848632812,126.71341705322266,697.46728515625,126.71341705322266,716.6161499023438,126.71341705322266,697.46728515625,129.448974609375,713.880615234375,170.4822998046875,689.2606201171875,170.4822998046875,691.9961547851562,211.51565551757812,681.053955078125,216.98675537109375,719.3516845703125,260.7556457519531,694.731689453125,258.02008056640625,719.3516845703125,260.7556457519531,694.731689453125,260.7556457519531,555.2183837890625,107.56452941894531,689.2606201171875,340.0867614746094,716.6161499023438,389.3267517089844,683.7894897460938,408.4756164550781	
3:224.93902587890625,100.72562408447266,235.0452880859375,93.98812103271484,221.57028198242188,93.98812103271484,258.62652587890625,97.35687255859375,228.30776977539062,100.72562408447266,278.83905029296875,147.8881378173828,211.46401977539062,144.51937866210938,272.1015625,211.89437866210938,194.62026977539062,211.89437866210938,228.30776977539062,195.05062866210938,238.41403198242188,188.31314086914062,261.9952697753906,265.79437255859375,214.83279418945312,262.4256286621094,282.207763671875,380.3318786621094,197.98904418945312,380.3318786621094,315.895263671875,488.1318359375,174.40777587890625,488.1318359375	1:504.3152160644531,191.56002807617188,509.91455078125,183.1610107421875,498.71588134765625,183.1610107421875,518.3135986328125,188.76036071777344,484.71746826171875,188.76036071777344,532.31201171875,239.15455627441406,465.1197509765625,233.55519104003906,540.7109985351562,306.3468017578125,465.1197509765625,292.3484191894531,521.11328125,275.55035400390625,493.11651611328125,264.35162353515625,504.3152160644531,323.1448974609375,462.320068359375,320.34521484375,554.7094116210938,395.93646240234375,420.32489013671875,365.1400146484375,557.5090942382812,468.72808837890625,397.927490234375,443.531005859375	2:702.7570190429688,132.6908721923828,708.2122192382812,124.50804138183594,697.3018188476562,127.23564147949219,719.1226806640625,127.23564147949219,697.3018188476562,129.9632568359375,713.66748046875,170.8773956298828,689.1189575195312,170.8773956298828,691.8465576171875,211.79153442382812,680.9361572265625,219.974365234375,719.1226806640625,260.88848876953125,697.3018188476562,258.160888671875,719.1226806640625,258.160888671875,694.57421875,260.88848876953125,555.4661254882812,108.14237976074219,689.1189575195312,339.9891662597656,716.3950805664062,389.0860900878906,683.6637573242188,408.1793518066406	
1:509.2110595703125,181.05734252929688,514.979736328125,175.28872680664062,503.44244384765625,175.28872680664062,523.6326293945312,181.05734252929688,489.02093505859375,178.17303466796875,538.05419921875,232.9748992919922,468.83074951171875,227.20628356933594,546.7070922851562,299.3139953613281,465.94647216796875,287.7767333984375,523.6326293945312,267.58660888671875,500.55816650390625,253.16506958007812,506.3267822265625,319.504150390625,463.0621337890625,313.73553466796875,555.3599853515625,394.49615478515625,422.68182373046875,365.653076171875,558.2443237304688,472.3724670410156,399.60736083984375,446.4136962890625	3:227.52420043945312,100.72562408447266,234.26170349121094,93.98812103271484,224.15545654296875,93.98812103271484,257.84295654296875,100.72562408447266,254.47421264648438,100.72562408447266,278.0554504394531,147.8881378173828,210.68045043945312,144.51937866210938,274.68670654296875,211.89437866210938,193.83670043945312,211.89437866210938,230.89295959472656,195.05062866210938,234.26170349121094,191.681884765625,261.2117004394531,262.4256286621094,217.41795349121094,262.4256286621094,284.79296875,376.963134765625,197.20545959472656,380.3318786621094,315.1116943359375,488.1318359375,173.62420654296875,488.1318359375	2:700.5552368164062,132.2227325439453,708.7984619140625,126.72727966308594,697.8074951171875,126.72727966308594,717.0416259765625,126.72727966308594,697.8074951171875,129.47500610351562,714.2938842773438,170.69090270996094,686.816650390625,170.69090270996094,692.3120727539062,211.90679931640625,681.3211669921875,220.1499786376953,719.789306640625,261.3658752441406,697.8074951171875,258.6181335449219,719.789306640625,261.3658752441406,695.059814453125,261.3658752441406,554.92578125,107.49319458007812,689.5643310546875,341.0499267578125,708.7984619140625,390.5090026855469,684.0689086914062,409.7430419921875	
1:511.99261474609375,177.23196411132812,517.8228759765625,168.486572265625,503.2472229003906,168.486572265625,523.6531372070312,174.31683349609375,491.586669921875,174.31683349609375,535.3136596679688,226.78924560546875,471.1807556152344,223.87411499023438,544.05908203125,290.92218017578125,468.265625,282.1767883300781,523.6531372070312,247.19517517089844,497.41693115234375,247.19517517089844,506.162353515625,314.24322509765625,465.3504943847656,311.328125,555.7196044921875,395.866943359375,424.53863525390625,363.800537109375,558.634765625,471.660400390625,398.30242919921875,445.42425537109375	3:225.57614135742188,100.72562408447266,235.68238830566406,97.35687255859375,222.2073974609375,93.98812103271484,255.8948974609375,100.72562408447266,225.57614135742188,100.72562408447266,279.47613525390625,147.8881378173828,212.10113525390625,144.51937866210938,272.7386474609375,215.2631378173828,195.25738525390625,211.89437866210938,232.3136444091797,195.05062866210938,235.68238830566406,191.681884765625,262.63238525390625,265.79437255859375,215.4698944091797,262.4256286621094,282.84490966796875,380.3318786621094,198.6261444091797,380.3318786621094,316.5323791503906,488.1318359375,175.04489135742188,488.1318359375	2:700.4716186523438,132.19601440429688,708.7317504882812,126.68925476074219,697.7182006835938,126.68925476074219,716.9918823242188,126.68925476074219,697.7182006835938,129.442626953125,714.238525390625,170.7433319091797,689.4580688476562,170.7433319091797,692.21142578125,212.0440216064453,681.1979370117188,220.30416870117188,719.7452392578125,261.6048583984375,694.96484375,258.8514709472656,719.7452392578125,261.6048583984375,694.96484375,264.3582458496094,554.54248046875,107.41558837890625,689.4580688476562,341.4528503417969,708.7317504882812,393.7670593261719,683.9512939453125,410.2873229980469	
1:510.1696472167969,168.3763885498047,519.27587890625,159.27015686035156,507.1342468261719,159.27015686035156,528.382080078125,165.34097290039062,491.9571838378906,162.30555725097656,537.4883422851562,213.90753173828125,476.7801513671875,210.87213134765625,549.6300048828125,277.65118408203125,476.7801513671875,265.509521484375,531.4175415039062,232.1199951171875,504.09881591796875,226.04917907714844,507.1342468261719,311.0406799316406,467.67388916015625,304.9698791503906,555.7008056640625,396.03216552734375,425.17816162109375,362.64263916015625,555.7008056640625,471.91741943359375,397.8594665527344,444.5987243652344	3:224.8948974609375,104.09437561035156,235.00115966796875,97.35687255859375,221.52615356445312,93.98812103271484,258.5823974609375,100.72562408447266,224.8948974609375,100.72562408447266,278.794921875,147.8881378173828,211.41989135742188,147.8881378173828,272.05743408203125,215.2631378173828,194.57614135742188,211.89437866210938,231.63241577148438,195.05062866210938,238.36990356445312,191.681884765625,261.9511413574219,265.79437255859375,214.78866577148438,265.79437255859375,285.53240966796875,380.3318786621094,197.94491577148438,380.3318786621094,315.85113525390625,488.1318359375,174.3636474609375,488.1318359375	2:703.1437377929688,133.51693725585938,708.7233276367188,127.93732452392578,697.5641479492188,127.93732452392578,717.0927734375,127.93732452392578,694.7743530273438,130.7271270751953,714.302978515625,169.78436279296875,689.1947021484375,169.78436279296875,691.9845581054688,211.63137817382812,680.8253173828125,217.21096801757812,717.0927734375,259.0579833984375,694.7743530273438,259.0579833984375,719.882568359375,261.8477783203125,694.7743530273438,261.8477783203125,552.4944458007812,105.61891174316406,689.1947021484375,339.9622497558594,703.1437377929688,127.93732452392578,683.6151123046875,409.7072448730469	
1:514.5643920898438,164.27642822265625,523.847412109375,158.0877685546875,508.3757629394531,154.99342346191406,530.0360717773438,164.27642822265625,495.9984130859375,161.18209838867188,539.319091796875,213.78573608398438,477.43243408203125,207.59707641601562,551.6964111328125,278.7666931152344,477.43243408203125,266.3893737792969,530.0360717773438,232.35171508789062,505.28143310546875,223.0687255859375,511.4700927734375,309.71002197265625,468.1494445800781,303.5213623046875,554.7907104492188,393.2569580078125,427.9231262207031,362.31365966796875,557.8850708007812,470.6152648925781,400.0741271972656,445.860595703125	3:225.5428466796875,104.09437561035156,235.64910888671875,97.35687255859375,222.17410278320312,93.98812103271484,259.2303466796875,100.72562408447266,225.5428466796875,100.72562408447266,279.44287109375,147.8881378173828,208.6990966796875,147.8881378173828,272.70538330078125,215.2631378173828,195.22409057617188,215.2631378173828,232.28036499023438,195.05062866210938,235.64910888671875,191.681884765625,262.5990905761719,265.79437255859375,215.43661499023438,265.79437255859375,282.81158447265625,380.3318786621094,198.59286499023438,380.3318786621094,316.49908447265625,488.1318359375,175.0115966796875,488.1318359375	2:702.8436279296875,132.9995880126953,708.3268432617188,127.51634216308594,697.3603515625,127.51634216308594,716.5517578125,127.51634216308594,694.6187133789062,130.25796508789062,713.8101196289062,171.38232421875,686.3938598632812,174.12396240234375,691.8770751953125,212.50668334960938,680.9105834960938,220.7315673828125,719.2933349609375,261.85589599609375,697.3603515625,259.1142883300781,719.2933349609375,261.85589599609375,694.6187133789062,261.85589599609375,554.7958984375,108.32496643066406,689.135498046875,338.62139892578125,708.3268432617188,390.7122497558594,683.6522216796875,409.9035949707031	
1:520.17724609375,156.62022399902344,526.4406127929688,147.2251434326172,510.7821350097656,147.2251434326172,532.7039794921875,153.48851013183594,498.25537109375,153.48851013183594,542.0990600585938,200.4639129638672,479.4652099609375,200.4639129638672,554.6258544921875,269.3611755371094,479.4652099609375,256.83441162109375,532.7039794921875,222.38577270507812,510.7821350097656,216.1223907470703,513.913818359375,300.6781005859375,473.2018127441406,291.2830505371094,557.757568359375,391.4972229003906,429.35809326171875,360.1802978515625,557.757568359375,469.78955078125,401.1728515625,444.7359924316406	3:226.37692260742188,104.09437561035156,236.48318481445312,97.35687255859375,223.0081787109375,93.98812103271484,256.6956787109375,100.72562408447266,226.37692260742188,100.72562408447266,276.908203125,147.8881378173828,209.53317260742188,147.8881378173828,273.5394287109375,215.2631378173828,196.05816650390625,211.89437866210938,233.11444091796875,195.05062866210938,236.48318481445312,191.681884765625,263.43316650390625,265.79437255859375,216.27069091796875,265.79437255859375,283.64569091796875,380.3318786621094,199.42694091796875,380.3318786621094,317.33319091796875,488.1318359375,175.84567260742188,488.1318359375	2:702.9729614257812,132.5964813232422,708.4765625,127.09290313720703,697.4693603515625,127.09290313720703,716.73193359375,129.84469604492188,697.4693603515625,129.84469604492188,713.9801025390625,171.12155151367188,686.4622192382812,171.12155151367188,691.9658203125,212.39840698242188,680.9586181640625,220.65377807617188,719.4837036132812,261.9306335449219,694.7175903320312,259.1788330078125,719.4837036132812,261.9306335449219,694.7175903320312,261.9306335449219,554.3762817382812,107.83037567138672,689.2139892578125,338.98077392578125,708.4765625,391.2647705078125,683.71044921875,410.52728271484375	
1:525.5914916992188,143.18072509765625,531.9705200195312,136.8016815185547,516.02294921875,136.8016815185547,538.349609375,143.18072509765625,503.2648620605469,143.18072509765625,544.7286376953125,187.833984375,487.3172607421875,187.833984375,560.6762084960938,254.81387329101562,487.3172607421875,245.2453155517578,538.349609375,210.16061401367188,516.02294921875,210.16061401367188,519.2124633789062,296.2776184082031,474.5592041015625,286.70904541015625,557.4866943359375,388.773681640625,429.90594482421875,360.0679931640625,557.4866943359375,471.7011413574219,401.20025634765625,446.1849670410156	3:225.79525756835938,104.09437561035156,235.90150451660156,97.35687255859375,222.426513671875,93.98812103271484,256.114013671875,100.72562408447266,225.79525756835938,100.72562408447266,276.3265075683594,147.8881378173828,208.95150756835938,147.8881378173828,272.957763671875,215.2631378173828,195.47650146484375,215.2631378173828,229.16400146484375,195.05062866210938,235.90150451660156,191.681884765625,262.85150146484375,265.79437255859375,215.6890106201172,265.79437255859375,286.4327392578125,380.3318786621094,198.8452606201172,380.3318786621094,316.7514953613281,488.1318359375,175.26400756835938,488.1318359375	2:700.1140747070312,133.4542236328125,708.2900390625,125.27828979492188,697.3887939453125,128.00360107421875,716.4659423828125,128.00360107421875,694.6634521484375,130.72891235351562,697.3887939453125,119.82766723632812,686.487548828125,171.60858154296875,691.9381713867188,209.76292419433594,681.0369262695312,220.66416931152344,719.1912841796875,261.5437927246094,697.3887939453125,258.8185119628906,719.1912841796875,261.5437927246094,694.6634521484375,264.26910400390625,555.672607421875,108.92643737792969,689.2128295898438,340.5777893066406,716.4659423828125,392.35870361328125,681.0369262695312,411.43585205078125	
1:526.1596069335938,138.6214599609375,532.6121215820312,132.1689453125,519.7070922851562,132.1689453125,539.0646362304688,138.6214599609375,503.5758056640625,135.39520263671875,545.5171508789062,180.56280517578125,487.44451904296875,183.7890625,561.6484375,248.31419372558594,487.44451904296875,241.86167907714844,542.2908935546875,203.1466064453125,516.4808349609375,203.1466064453125,519.7070922851562,299.934326171875,474.53948974609375,290.25555419921875,558.4221801757812,390.26953125,429.37188720703125,364.45947265625,558.4221801757812,470.9259033203125,400.3355712890625,445.1158447265625	3:226.30313110351562,104.09437561035156,236.40936279296875,97.35687255859375,222.93438720703125,93.98812103271484,256.62188720703125,100.72562408447266,226.30313110351562,100.72562408447266,276.8343505859375,147.8881378173828,209.45938110351562,147.8881378173828,273.46563720703125,215.2631378173828,195.984375,215.2631378173828,233.04061889648438,195.05062866210938,236.40936279296875,191.681884765625,263.359375,269.16314697265625,216.19686889648438,265.79437255859375,283.5718994140625,380.3318786621094,195.984375,383.70062255859375,317.25933837890625,491.5005798339844,175.77188110351562,488.1318359375	2:702.6394653320312,133.20225524902344,708.109130859375,127.73262786865234,697.1698608398438,127.73262786865234,716.3135375976562,130.46743774414062,694.43505859375,130.46743774414062,713.5787353515625,171.48965454101562,686.2305908203125,171.48965454101562,691.7001953125,212.51187133789062,680.760986328125,220.71630859375,719.04833984375,261.738525390625,697.1698608398438,259.00372314453125,719.04833984375,261.738525390625,694.43505859375,261.738525390625,554.9595336914062,108.58892822265625,688.9653930664062,341.0481262207031,716.3135375976562,393.00958251953125,683.4957885742188,409.4184265136719	
4:229.10214233398438,104.09437561035156,235.83966064453125,97.35687255859375,222.36465454101562,93.98812103271484,259.4208984375,100.72562408447266,225.7333984375,100.72562408447266,276.2646484375,147.8881378173828,208.8896484375,147.8881378173828,272.89593505859375,215.2631378173828,195.41464233398438,215.2631378173828,232.47091674804688,195.05062866210938,235.83966064453125,191.681884765625,262.7896423339844,269.16314697265625,215.62716674804688,265.79437255859375,283.00213623046875,380.3318786621094,198.78341674804688,380.3318786621094,316.68963623046875,488.1318359375,175.2021484375,488.1318359375	3:229.10214233398438,104.09437561035156,235.83966064453125,97.35687255859375,222.36465454101562,93.98812103271484,259.4208984375,100.72562408447266,225.7333984375,100.72562408447266,276.2646484375,147.8881378173828,208.8896484375,147.8881378173828,272.89593505859375,215.2631378173828,195.41464233398438,215.2631378173828,232.47091674804688,195.05062866210938,235.83966064453125,191.681884765625,262.7896423339844,269.16314697265625,215.62716674804688,265.79437255859375,283.00213623046875,380.3318786621094,198.78341674804688,380.3318786621094,316.68963623046875,488.1318359375,175.2021484375,488.1318359375	2:701.9690551757812,131.82464599609375,707.380615234375,126.4130859375,696.5574951171875,126.4130859375,718.2037353515625,129.11886596679688,693.8517456054688,131.82464599609375,712.7921752929688,172.41134643554688,685.734375,172.41134643554688,691.1459350585938,212.99801635742188,680.3228149414062,218.40957641601562,718.2037353515625,261.7020568847656,696.5574951171875,258.99627685546875,720.9095458984375,256.2904968261719,693.8517456054688,261.7020568847656,555.8569946289062,110.17840576171875,688.440185546875,340.1696472167969,712.7921752929688,129.11886596679688,683.0286254882812,410.5198974609375	1:530.878662109375,126.55221557617188,537.4725341796875,119.95833587646484,524.2847290039062,119.95833587646484,547.3633422851562,126.55221557617188,507.800048828125,123.2552719116211,547.3633422851562,172.70944213867188,494.61224365234375,172.70944213867188,567.14501953125,232.054443359375,494.61224365234375,232.054443359375,547.3633422851562,182.60028076171875,530.878662109375,182.60028076171875,524.2847290039062,294.6964111328125,484.721435546875,284.8055419921875,560.5511474609375,387.0108642578125,438.564208984375,360.6352844238281,557.2542114257812,469.4344482421875,402.29779052734375,443.05889892578125	
4:230.26129150390625,104.09437561035156,236.99879455566406,97.35687255859375,223.5238037109375,93.98812103271484,257.2113037109375,100.72562408447266,226.89254760742188,100.72562408447266,277.4237976074219,147.8881378173828,210.04879760742188,147.8881378173828,274.0550537109375,215.2631378173828,196.57379150390625,215.2631378173828,233.6300506591797,195.05062866210938,236.99879455566406,191.681884765625,263.94879150390625,269.16314697265625,216.7863006591797,265.79437255859375,284.16131591796875,380.3318786621094,196.57379150390625,383.70062255859375,317.8487854003906,488.1318359375,176.36129760742188,488.1318359375	3:230.26129150390625,104.09437561035156,236.99879455566406,97.35687255859375,223.5238037109375,93.98812103271484,257.2113037109375,100.72562408447266,226.89254760742188,100.72562408447266,277.4237976074219,147.8881378173828,210.04879760742188,147.8881378173828,274.0550537109375,215.2631378173828,196.57379150390625,215.2631378173828,233.6300506591797,195.05062866210938,236.99879455566406,191.681884765625,263.94879150390625,269.16314697265625,216.7863006591797,265.79437255859375,284.16131591796875,380.3318786621094,196.57379150390625,383.70062255859375,317.8487854003906,488.1318359375,176.36129760742188,488.1318359375	2:701.9295654296875,132.07017517089844,707.3232421875,126.67649841308594,696.535888671875,126.67649841308594,718.110595703125,129.3733367919922,693.839111328125,132.07017517089844,712.7169189453125,172.52273559570312,685.74853515625,172.52273559570312,691.1422119140625,212.9752655029297,680.3548583984375,221.06578063964844,718.110595703125,261.518310546875,696.535888671875,261.518310546875,718.110595703125,258.8215026855469,693.839111328125,261.518310546875,556.3004150390625,110.4954833984375,688.4454345703125,339.7265625,712.7169189453125,129.3733367919922,683.0517578125,409.84429931640625	1:532.0904541015625,122.17155456542969,538.6494750976562,115.61248779296875,525.5313720703125,115.61248779296875,545.2085571289062,122.17155456542969,509.13372802734375,122.17155456542969,551.7676391601562,174.64405822753906,492.7360534667969,171.36453247070312,571.44482421875,233.67562866210938,505.85418701171875,220.55751037597656,548.4880981445312,171.36453247070312,532.0904541015625,171.36453247070312,528.8109130859375,289.4276428222656,486.177001953125,279.5890808105469,558.32666015625,384.5340576171875,440.2635498046875,358.2978210449219,558.32666015625,469.8018798828125,400.9091796875,446.8451232910156	
4:230.7473602294922,104.09437561035156,240.85362243652344,97.35687255859375,227.3786163330078,97.35687255859375,261.06610107421875,100.72562408447266,227.3786163330078,100.72562408447266,277.90985107421875,151.2568817138672,210.5348663330078,147.8881378173828,274.5411376953125,215.2631378173828,197.0598602294922,215.2631378173828,230.7473602294922,198.4193878173828,237.48486328125,191.681884765625,264.43487548828125,269.16314697265625,217.27236938476562,265.79437255859375,284.6473693847656,380.3318786621094,197.0598602294922,380.3318786621094,314.96612548828125,491.5005798339844,173.47862243652344,488.1318359375	3:230.7473602294922,104.09437561035156,240.85362243652344,97.35687255859375,227.3786163330078,97.35687255859375,261.06610107421875,100.72562408447266,227.3786163330078,100.72562408447266,277.90985107421875,151.2568817138672,210.5348663330078,147.8881378173828,274.5411376953125,215.2631378173828,197.0598602294922,215.2631378173828,230.7473602294922,198.4193878173828,237.48486328125,191.681884765625,264.43487548828125,269.16314697265625,217.27236938476562,265.79437255859375,284.6473693847656,380.3318786621094,197.0598602294922,380.3318786621094,314.96612548828125,491.5005798339844,173.47862243652344,488.1318359375	2:701.8623046875,132.53689575195312,709.9361572265625,127.154296875,696.4796752929688,127.154296875,718.0100708007812,129.84559631347656,693.7883911132812,129.84559631347656,712.62744140625,172.9062957763672,688.4058227539062,172.9062957763672,691.0971069335938,213.27569580078125,680.3319091796875,221.34957885742188,718.0100708007812,261.7189636230469,696.4796752929688,261.7189636230469,718.0100708007812,259.0276794433594,693.7883911132812,264.4102783203125,556.5324096679688,111.00654602050781,688.4058227539062,339.7664794921875,718.0100708007812,390.9010314941406,683.023193359375,412.4313659667969	1:535.3392333984375,115.35614013671875,541.9534912109375,108.74186706542969,528.7249755859375,108.74186706542969,551.8748779296875,115.35614013671875,512.1892700195312,115.35614013671875,548.5677490234375,164.96315002441406,498.96075439453125,164.96315002441406,571.7177124023438,217.87728881835938,505.57501220703125,221.18441772460938,551.8748779296875,168.27027893066406,538.6463623046875,168.27027893066406,532.0321044921875,287.32708740234375,489.0393371582031,280.71282958984375,561.7963256835938,383.2340087890625,446.0466003417969,356.77691650390625,558.4891357421875,469.219482421875,403.0538635253906,442.76239013671875	
